origin,destination,walking_dist
34th St - Penn Station,Cortlandt St,4694.675
Chambers St,City Hall,219.18
Chambers St,World Trade Center,236.199
Chambers St,Cortlandt St,500.64899999999994
Chambers St,Franklin St,674.3049999999998
Chambers St,Canal St - Holland Tunnel,796.7319999999999
Chambers St,Wall St,911.5109999999997
Chambers St,Broad St,1113.045
Chambers St,Rector St,922.2100000000002
Chambers St,Bowling Green,1232.3030000000003
Chambers St,Whitehall St,1436.3359999999998
Chambers St,Spring St,1421.046
Chambers St,South Ferry,1564.894000000001
Chambers St,Prince St,1576.0500000000002
Chambers St,Bowery,1819.6130000000005
Chambers St,Broadway - Lafayette St,1794.7480000000003
Chambers St,Bleecker St,1963.6209999999999
Chambers St,East Broadway,1735.3010000000002
Chambers St,Lower East Side - 2nd Ave,2337.949
Chambers St,8th St - NYU,2359.1379999999995
Chambers St,Clark St,2732.100000000001
42nd St - Port Authority Bus Term,5th Ave - Bryant Pk,711.7689999999999
42nd St - Port Authority Bus Term,34th St - Hudson Yards,1418.4350000000002
42nd St - Port Authority Bus Term,6th Ave,2767.3689999999992
42nd St - Port Authority Bus Term,14th St,2588.3869999999997
42nd St - Port Authority Bus Term,3rd Ave,3405.531
42nd St - Port Authority Bus Term,8th St - NYU,3551.0210000000006
42nd St - Port Authority Bus Term,Bleecker St,4141.123000000001
42nd St - Port Authority Bus Term,Broadway - Lafayette St,4229.229
42nd St - Port Authority Bus Term,Lower East Side - 2nd Ave,4455.874999999999
42nd St - Port Authority Bus Term,Prince St,4323.114000000001
42nd St - Port Authority Bus Term,Spring St,4013.674
42nd St - Port Authority Bus Term,Bowery,4717.945999999997
42nd St - Port Authority Bus Term,Canal St - Holland Tunnel,4612.314000000001
42nd St - Port Authority Bus Term,Franklin St,4759.694
42nd St - Port Authority Bus Term,East Broadway,5735.074
42nd St - Port Authority Bus Term,City Hall,5620.647000000003
42nd St - Port Authority Bus Term,World Trade Center,5638.422000000002
42nd St - Port Authority Bus Term,Cortlandt St,5695.781000000002
42nd St - Port Authority Bus Term,Wall St,6296.795000000001
42nd St - Port Authority Bus Term,Broad St,6492.432000000001
Myrtle-Willoughby Aves,Flushing Ave,670.384
Myrtle-Willoughby Aves,Myrtle Ave,1233.7
Myrtle-Willoughby Aves,President St,3213.6340000000005
Myrtle-Willoughby Aves,Lafayette Ave,2924.144999999999
Myrtle-Willoughby Aves,Hoyt - Schermerhorn Sts,3546.0449999999996
Myrtle-Willoughby Aves,Hoyt St,3509.2520000000004
Myrtle-Willoughby Aves,York St,3940.965000000001
Myrtle-Willoughby Aves,Jay St - MetroTech,3486.734000000001
Myrtle-Willoughby Aves,High St,4170.31
Myrtle-Willoughby Aves,Court St,4051.402000000002
Myrtle-Willoughby Aves,Clark St,4052.915
Myrtle-Willoughby Aves,East Broadway,5134.343999999999
Myrtle-Willoughby Aves,4th Av - 9th St,5267.32
Myrtle-Willoughby Aves,Forest Ave,4294.006000000001
Myrtle-Willoughby Aves,Carroll St,5286.279
Myrtle-Willoughby Aves,Lower East Side - 2nd Ave,5458.590999999999
Myrtle-Willoughby Aves,Smith - 9th Sts,5870.7519999999995
Myrtle-Willoughby Aves,Bowery,5224.037999999998
Myrtle-Willoughby Aves,3rd Ave,6691.074999999997
Myrtle-Willoughby Aves,Fresh Pond Rd,4962.970999999999
Flushing Ave,Myrtle Ave,1625.6980000000008
Flushing Ave,Lafayette Ave,3521.798
Flushing Ave,President St,4028.0299999999997
Flushing Ave,Hoyt St,3988.429000000001
Flushing Ave,York St,3609.286000000002
Flushing Ave,Hoyt - Schermerhorn Sts,4092.0749999999994
Flushing Ave,Jay St - MetroTech,3915.4570000000012
Flushing Ave,High St,3914.9820000000013
Flushing Ave,East Broadway,4503.040999999999
Flushing Ave,Court St,4226.386000000001
Flushing Ave,Clark St,4037.409000000001
Flushing Ave,Lower East Side - 2nd Ave,4827.288000000003
Flushing Ave,Forest Ave,4555.470000000001
Flushing Ave,Bowery,4592.7350000000015
Flushing Ave,3rd Ave,6059.771999999999
Flushing Ave,Carroll St,5796.6950000000015
Flushing Ave,4th Av - 9th St,5864.972999999999
Flushing Ave,Bleecker St,5361.202999999998
Flushing Ave,8th St - NYU,5827.113999999999
Flushing Ave,Broadway - Lafayette St,5309.7829999999985
Hoyt - Schermerhorn Sts,Hoyt St,707.4860000000001
Hoyt - Schermerhorn Sts,Jay St - MetroTech,634.0550000000001
Hoyt - Schermerhorn Sts,Court St,1139.002
Hoyt - Schermerhorn Sts,Lafayette Ave,946.473
Hoyt - Schermerhorn Sts,Clark St,1439.2500000000002
Hoyt - Schermerhorn Sts,High St,1633.6240000000003
Hoyt - Schermerhorn Sts,Carroll St,1764.504
Hoyt - Schermerhorn Sts,York St,1709.5569999999998
Hoyt - Schermerhorn Sts,4th Av - 9th St,2559.057
Hoyt - Schermerhorn Sts,Smith - 9th Sts,2848.538
Hoyt - Schermerhorn Sts,East Broadway,4104.054999999999
Hoyt - Schermerhorn Sts,25th St,3931.724999999999
Hoyt - Schermerhorn Sts,Whitehall St,4890.505999999998
Hoyt - Schermerhorn Sts,Broad St,4586.4850000000015
Hoyt - Schermerhorn Sts,South Ferry,5049.863999999999
Hoyt - Schermerhorn Sts,Bowery,3997.225
Hoyt - Schermerhorn Sts,Wall St,4383.516000000002
Hoyt - Schermerhorn Sts,City Hall,3764.3799999999997
Hoyt - Schermerhorn Sts,Bowling Green,4727.229000000004
Hoyt - Schermerhorn Sts,Rector St,4560.328000000002
Jay St - MetroTech,Hoyt St,299.46200000000005
Jay St - MetroTech,Court St,695.123
Jay St - MetroTech,Clark St,973.7429999999999
Jay St - MetroTech,High St,1125.7710000000002
Jay St - MetroTech,York St,1075.502
Jay St - MetroTech,Lafayette Ave,1315.4530000000002
Jay St - MetroTech,Carroll St,2028.1549999999997
Jay St - MetroTech,Smith - 9th Sts,2929.0939999999996
Jay St - MetroTech,4th Av - 9th St,3089.577
Jay St - MetroTech,East Broadway,3469.9999999999995
Jay St - MetroTech,Broad St,4007.121000000001
Jay St - MetroTech,Whitehall St,4311.141999999998
Jay St - MetroTech,South Ferry,4470.499999999999
Jay St - MetroTech,Bowery,3363.1699999999996
Jay St - MetroTech,City Hall,3185.015999999999
Jay St - MetroTech,Wall St,3804.1520000000005
Jay St - MetroTech,Bowling Green,4147.865
Jay St - MetroTech,Rector St,3980.964000000001
Jay St - MetroTech,World Trade Center,3406.7490000000003
Jay St - MetroTech,Lower East Side - 2nd Ave,3952.719
East Broadway,Bowery,1025.238
East Broadway,Lower East Side - 2nd Ave,1306.85
East Broadway,Broadway - Lafayette St,1755.224
East Broadway,Bleecker St,1807.725
East Broadway,Prince St,1705.0459999999998
East Broadway,York St,2776.959
East Broadway,High St,3078.1150000000002
East Broadway,Canal St - Holland Tunnel,1555.0400000000006
East Broadway,8th St - NYU,2309.4319999999993
East Broadway,Clark St,3421.8920000000003
East Broadway,City Hall,1543.9279999999999
East Broadway,Franklin St,1704.3480000000002
East Broadway,Spring St,2101.1660000000006
East Broadway,World Trade Center,1761.5939999999994
East Broadway,Court St,3776.6250000000005
East Broadway,3rd Ave,2608.8969999999995
East Broadway,Cortlandt St,2002.0380000000002
East Broadway,Broad St,2361.966
East Broadway,Wall St,2158.997
East Broadway,Hoyt St,3769.4929999999995
Lower East Side - 2nd Ave,Bowery,606.5559999999999
Lower East Side - 2nd Ave,Bleecker St,549.863
Lower East Side - 2nd Ave,Broadway - Lafayette St,540.6160000000001
Lower East Side - 2nd Ave,8th St - NYU,1024.0659999999998
Lower East Side - 2nd Ave,Prince St,760.938
Lower East Side - 2nd Ave,3rd Ave,1329.76
Lower East Side - 2nd Ave,Spring St,1401.868
Lower East Side - 2nd Ave,Canal St - Holland Tunnel,1727.058
Lower East Side - 2nd Ave,6th Ave,2044.6810000000003
Lower East Side - 2nd Ave,Franklin St,1951.3649999999998
Lower East Side - 2nd Ave,14th St,2174.2739999999994
Lower East Side - 2nd Ave,City Hall,2236.7799999999997
Lower East Side - 2nd Ave,York St,3336.4199999999996
Lower East Side - 2nd Ave,World Trade Center,2504.887
Lower East Side - 2nd Ave,High St,3633.268000000001
Lower East Side - 2nd Ave,Cortlandt St,2745.331
Lower East Side - 2nd Ave,Clark St,3977.045000000001
Lower East Side - 2nd Ave,Wall St,2902.2900000000004
Lower East Side - 2nd Ave,Broad St,3105.259000000001
Lower East Side - 2nd Ave,Rector St,3079.1020000000008
Myrtle Ave,President St,4412.205
Myrtle Ave,Forest Ave,3403.776
Myrtle Ave,Lafayette Ave,4100.206
Myrtle Ave,Fresh Pond Rd,4072.741
Myrtle Ave,Liberty Ave,4688.284
Myrtle Ave,Middle Village - Metropolitan Ave,5249.369000000001
Myrtle Ave,Hoyt St,4576.808000000001
Myrtle Ave,York St,4890.273000000001
Myrtle Ave,High St,5195.969000000001
Myrtle Ave,Court St,5118.957999999998
Myrtle Ave,Clark St,5116.236999999999
Myrtle Ave,4th Av - 9th St,6443.380999999999
Myrtle Ave,Carroll St,6385.074000000001
Myrtle Ave,3rd Ave,7227.200999999997
Myrtle Ave,Bowery,5760.163999999998
Myrtle Ave,Cortelyou Rd,8251.797999999997
Myrtle Ave,Smith - 9th Sts,7046.813000000001
Myrtle Ave,Bleecker St,6528.631999999994
Myrtle Ave,8th St - NYU,6994.542999999998
Myrtle Ave,Broadway - Lafayette St,6477.211999999995
4th Av - 9th St,Smith - 9th Sts,629.5519999999999
4th Av - 9th St,Carroll St,1492.9769999999999
4th Av - 9th St,25th St,1413.313
4th Av - 9th St,Hoyt St,3096.4500000000007
4th Av - 9th St,Lafayette Ave,2359.598
4th Av - 9th St,Court St,3310.894999999999
4th Av - 9th St,9th Ave,3651.3109999999997
4th Av - 9th St,Clark St,3787.6000000000004
4th Av - 9th St,High St,3981.974
4th Av - 9th St,45th St,3098.5290000000005
4th Av - 9th St,York St,4060.0290000000014
4th Av - 9th St,53rd St,3634.1279999999997
4th Av - 9th St,Cortelyou Rd,4703.0
4th Av - 9th St,President St,4089.8000000000006
4th Av - 9th St,South Ferry,5521.174000000003
4th Av - 9th St,Whitehall St,5417.912
4th Av - 9th St,59th St,4110.4039999999995
4th Av - 9th St,Broad St,5166.127
4th Av - 9th St,Bowling Green,5211.168000000001
4th Av - 9th St,Wall St,5131.818
Smith - 9th Sts,Carroll St,863.4250000000001
Smith - 9th Sts,25th St,1813.6570000000002
Smith - 9th Sts,Hoyt St,2466.898000000001
Smith - 9th Sts,Court St,2681.3429999999994
Smith - 9th Sts,Clark St,3158.0480000000007
Smith - 9th Sts,Lafayette Ave,2880.446
Smith - 9th Sts,High St,3352.4220000000005
Smith - 9th Sts,9th Ave,4049.8149999999996
Smith - 9th Sts,45th St,3496.58
Smith - 9th Sts,York St,3430.4770000000017
Smith - 9th Sts,South Ferry,4891.622000000003
Smith - 9th Sts,Whitehall St,4788.360000000001
Smith - 9th Sts,53rd St,4032.178999999999
Smith - 9th Sts,Broad St,4536.575000000001
Smith - 9th Sts,Bowling Green,4581.616000000001
Smith - 9th Sts,Wall St,4502.2660000000005
Smith - 9th Sts,Rector St,4326.542
Smith - 9th Sts,59th St,4501.640999999999
Smith - 9th Sts,City Hall,5253.131000000004
Smith - 9th Sts,World Trade Center,5013.5610000000015
Court St,Clark St,482.27099999999996
Court St,High St,676.6449999999999
Court St,Hoyt St,1077.16
Court St,York St,1172.8919999999998
Court St,Carroll St,2136.004
Court St,Lafayette Ave,2093.151
Court St,Broad St,3724.795000000001
Court St,Whitehall St,4062.8360000000007
Court St,South Ferry,4199.459
Court St,Wall St,3521.8260000000005
Court St,City Hall,2902.689999999999
Court St,Bowling Green,3865.5389999999998
